Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
DL,12/03/2021,0377,N301DU,LGA,13:30,13:28,165,165,-2,13:14,14,0,0,0,0,0
DL,12/03/2021,0382,N301DU,LGA,20:30,20:42,165,164,12,20:33,9,0,0,0,0,0
DL,12/03/2021,0404,N304DU,LGA,17:43,18:11,164,194,28,17:53,18,0,0,28,0,0
DL,12/03/2021,0451,N305DU,LGA,09:20,09:38,160,181,18,09:19,19,0,0,18,0,0
DL,12/03/2021,0499,N303DU,LGA,14:38,15:03,163,188,25,14:50,13,0,0,25,0,0
DL,12/03/2021,0546,N309DU,LGA,18:55,19:24,165,195,29,19:02,22,0,0,29,0,0
DL,12/03/2021,0556,N303DU,LGA,07:40,08:07,155,187,27,07:54,13,0,0,27,0,0
DL,12/03/2021,0564,N101DU,LGA,21:58,21:52,163,166,-6,21:45,7,0,0,0,0,0
DL,12/03/2021,0743,N951AT,DTW,13:18,13:07,88,78,-11,12:56,11,0,0,0,0,0
DL,12/03/2021,0852,N110DU,SEA,13:01,12:31,236,210,-30,12:11,20,0,0,0,0,0
DL,12/03/2021,0898,N107DU,SEA,17:08,16:28,233,197,-40,16:17,11,0,0,0,0,0
DL,12/03/2021,1116,N106DU,SEA,23:50,00:07,231,201,17,00:01,6,17,0,0,0,0
DL,12/03/2021,1283,N998AT,MSP,08:02,07:40,97,78,-22,07:26,14,0,0,0,0,0
DL,12/03/2021,1374,N365DN,ATL,23:56,23:37,117,112,-19,23:30,7,0,0,0,0,0
DL,12/03/2021,1397,N138DU,BOS,19:04,19:13,184,199,9,18:55,18,0,0,0,0,0
DL,12/03/2021,1499,N995AT,DTW,16:33,16:26,88,85,-7,16:12,14,0,0,0,0,0
DL,12/03/2021,1528,N353NW,SLC,22:00,21:33,192,167,-27,21:23,10,0,0,0,0,0
DL,12/03/2021,1666,N360DN,ATL,19:51,19:46,126,114,-5,19:36,10,0,0,0,0,0
DL,12/03/2021,1725,N339NW,ATL,11:10,11:23,120,131,13,11:15,8,0,0,0,0,0
DL,12/03/2021,2224,N332NW,ATL,15:58,15:47,123,112,-11,15:38,9,0,0,0,0,0
DL,12/03/2021,2296,N717JL,DTW,21:18,21:07,88,80,-11,20:58,9,0,0,0,0,0
DL,12/03/2021,2358,N336NW,ATL,18:09,18:07,130,128,-2,17:49,18,0,0,0,0,0
DL,12/03/2021,2413,N105DU,BOS,12:15,12:21,175,189,6,12:07,14,0,0,0,0,0
DL,12/03/2021,2428,N344NW,SLC,17:44,17:54,189,201,10,17:35,19,0,0,0,0,0
DL,12/03/2021,2437,N312US,SLC,12:25,12:19,194,193,-6,12:03,16,0,0,0,0,0
DL,12/03/2021,2451,N337DN,ATL,21:51,21:52,119,124,1,21:40,12,0,0,0,0,0
DL,12/03/2021,2474,N945AT,DTW,09:25,09:24,95,98,-1,09:07,17,0,0,0,0,0
DL,12/03/2021,2515,N998AT,MSP,14:36,14:22,93,77,-14,14:09,13,0,0,0,0,0
DL,12/03/2021,2571,N952AT,MSP,22:03,21:58,93,91,-5,21:29,29,0,0,0,0,0
DL,12/03/2021,2582,N996AT,MSP,19:34,19:26,99,86,-8,19:06,20,0,0,0,0,0
DL,12/03/2021,2603,N607AT,DTW,18:33,19:27,89,81,54,19:10,17,20,0,0,0,34
DL,12/03/2021,2605,N952AT,MSP,16:56,16:48,95,76,-8,16:35,13,0,0,0,0,0
DL,12/03/2021,2822,N332NW,ATL,08:50,08:37,120,112,-13,08:28,9,0,0,0,0,0
DL,12/03/2021,2864,N372NW,ATL,13:26,13:21,122,118,-5,13:13,8,0,0,0,0,0
DL,12/03/2021,2951,N952AT,MSP,11:54,11:39,89,78,-15,11:24,15,0,0,0,0,0
DL,12/03/2021,2953,N306DU,MSP,09:10,09:03,90,86,-7,08:43,20,0,0,0,0,0
DL,12/04/2021,0356,N301DU,LGA,16:38,16:39,163,168,1,16:23,16,0,0,0,0,0
DL,12/04/2021,0451,N302DU,LGA,10:18,10:05,163,160,-13,09:48,17,0,0,0,0,0
DL,12/04/2021,0499,N306DU,LGA,14:15,14:17,165,170,2,14:00,17,0,0,0,0,0
DL,12/04/2021,0546,N302DU,LGA,18:55,18:46,165,163,-9,18:30,16,0,0,0,0,0
DL,12/04/2021,0743,N919AT,DTW,13:18,12:57,88,73,-21,12:48,9,0,0,0,0,0
DL,12/04/2021,0852,N121DU,SEA,13:20,12:55,240,216,-25,12:44,11,0,0,0,0,0
DL,12/04/2021,1116,N104DU,SEA,23:50,23:22,231,201,-28,23:13,9,0,0,0,0,0
DL,12/04/2021,1374,N348DN,ATL,23:56,23:57,117,123,1,23:50,7,0,0,0,0,0
DL,12/04/2021,1466,N374NW,ATL,16:13,16:51,123,113,38,16:43,8,38,0,0,0,0
DL,12/04/2021,1499,N988AT,DTW,16:33,16:49,88,75,16,16:42,7,0,0,0,0,16
DL,12/04/2021,1528,N353NW,SLC,22:00,21:35,192,164,-25,21:25,10,0,0,0,0,0
DL,12/04/2021,2296,N919AT,DTW,21:18,21:44,88,65,26,21:38,6,26,0,0,0,0
DL,12/04/2021,2358,N308DN,ATL,18:54,18:53,129,133,-1,18:38,15,0,0,0,0,0
DL,12/04/2021,2413,N136DQ,BOS,12:15,12:20,175,194,5,12:10,10,0,0,0,0,0
DL,12/04/2021,2437,N359NW,SLC,12:25,12:32,194,205,7,12:14,18,0,0,0,0,0
DL,12/04/2021,2451,N311DN,ATL,21:51,21:38,119,109,-13,21:30,8,0,0,0,0,0
DL,12/04/2021,2474,N607AT,DTW,09:25,09:25,95,98,0,09:05,20,0,0,0,0,0
DL,12/04/2021,2571,N953AT,MSP,22:03,22:00,93,90,-3,21:53,7,0,0,0,0,0
DL,12/04/2021,2605,N717JL,MSP,16:56,16:40,95,83,-16,16:30,10,0,0,0,0,0
DL,12/04/2021,2822,N347NW,ATL,09:30,09:37,120,128,7,09:20,17,0,0,0,0,0
DL,12/04/2021,2864,N354NW,ATL,13:26,15:34,122,117,128,15:23,11,128,0,0,0,0
DL,12/04/2021,2951,N717JL,MSP,11:54,11:35,89,73,-19,11:27,8,0,0,0,0,0
DL,12/04/2021,2953,N307DU,MSP,09:10,09:16,90,97,6,08:51,25,0,0,0,0,0
DL,12/05/2021,0317,N304DU,LGA,10:11,10:05,161,157,-6,09:50,15,0,0,0,0,0
DL,12/05/2021,0356,N301DU,LGA,15:48,16:00,154,167,12,15:50,10,0,0,0,0,0
DL,12/05/2021,0377,N127DU,LGA,13:43,13:35,164,159,-8,13:21,14,0,0,0,0,0
DL,12/05/2021,0382,N127DU,LGA,20:32,20:21,162,142,-11,20:09,12,0,0,0,0,0
DL,12/05/2021,0404,N308DU,LGA,17:39,17:33,160,156,-6,17:19,14,0,0,0,0,0
DL,12/05/2021,0499,N303DU,LGA,14:38,14:54,159,168,16,14:38,16,7,0,9,0,0
DL,12/05/2021,0546,N304DU,LGA,18:59,19:04,164,165,5,18:36,28,0,0,0,0,0
DL,12/05/2021,0564,N306DU,LGA,21:59,21:44,159,150,-15,21:36,8,0,0,0,0,0
DL,12/05/2021,0743,N991AT,DTW,13:21,13:14,87,83,-7,12:55,19,0,0,0,0,0
DL,12/05/2021,0852,N102DU,SEA,13:04,13:14,234,246,10,12:57,17,0,0,0,0,0
DL,12/05/2021,0898,N138DU,SEA,17:09,17:01,234,228,-8,16:42,19,0,0,0,0,0
DL,12/05/2021,1116,N113DQ,SEA,23:51,23:35,232,216,-16,23:26,9,0,0,0,0,0
DL,12/05/2021,1374,N344NW,ATL,23:56,00:13,117,124,17,00:08,5,0,0,7,0,10
DL,12/05/2021,1397,N123DQ,BOS,19:04,19:11,184,192,7,18:49,22,0,0,0,0,0
DL,12/05/2021,1466,N309US,ATL,16:09,16:07,119,118,-2,15:55,12,0,0,0,0,0
DL,12/05/2021,1499,N924AT,DTW,16:23,16:18,84,82,-5,16:00,18,0,0,0,0,0
DL,12/05/2021,1528,N331NB,SLC,21:51,21:48,186,180,-3,21:40,8,0,0,0,0,0
DL,12/05/2021,1666,N352NW,ATL,19:48,19:49,123,127,1,19:24,25,0,0,0,0,0
DL,12/05/2021,1725,N344NW,ATL,11:01,11:40,121,128,39,11:26,14,32,0,7,0,0
DL,12/05/2021,2296,N978AT,DTW,21:22,21:19,87,81,-3,21:09,10,0,0,0,0,0
DL,12/05/2021,2413,N112DU,BOS,12:26,12:33,176,185,7,12:19,14,0,0,0,0,0
DL,12/05/2021,2428,N354NW,SLC,17:54,18:46,189,178,52,18:22,24,0,0,0,0,52
DL,12/05/2021,2437,N331NB,SLC,12:37,13:02,207,183,25,12:48,14,0,0,0,0,25
DL,12/05/2021,2451,N113DX,ATL,21:47,21:52,113,112,5,21:42,10,0,0,0,0,0
DL,12/05/2021,2474,N953AT,DTW,09:25,09:22,95,92,-3,09:06,16,0,0,0,0,0
DL,12/05/2021,2515,N998AT,MSP,14:44,14:57,91,103,13,14:43,14,0,0,0,0,0
DL,12/05/2021,2571,N919AT,MSP,22:05,21:59,95,90,-6,21:49,10,0,0,0,0,0
DL,12/05/2021,2582,N974AT,MSP,19:40,20:54,98,89,74,20:44,10,74,0,0,0,0
DL,12/05/2021,2603,N940AT,DTW,18:33,18:29,89,89,-4,17:58,31,0,0,0,0,0
DL,12/05/2021,2605,N919AT,MSP,17:00,17:02,95,97,2,16:39,23,0,0,0,0,0
DL,12/05/2021,2822,N330NB,ATL,08:33,08:43,123,137,10,08:35,8,0,0,0,0,0
DL,12/05/2021,2864,N321DH,ATL,13:10,13:18,115,125,8,13:04,14,0,0,0,0,0
DL,12/05/2021,2951,N919AT,MSP,12:00,12:23,92,112,23,12:05,18,0,0,23,0,0
DL,12/05/2021,2953,N307DU,MSP,09:11,09:34,101,125,23,09:17,17,0,0,23,0,0
DL,12/06/2021,0317,N303DU,LGA,11:59,13:28,169,153,89,13:17,11,89,0,0,0,0
DL,12/06/2021,0356,N304DU,LGA,15:48,16:52,154,170,64,16:31,21,47,0,16,0,1
DL,12/06/2021,0377,N301DU,LGA,13:41,13:39,164,155,-2,13:26,13,0,0,0,0,0
DL,12/06/2021,0382,N304DU,LGA,20:44,00:24,165,143,220,00:17,7,0,0,0,0,220
DL,12/06/2021,0404,N307DU,LGA,17:39,17:39,160,160,0,17:25,14,0,0,0,0,0
DL,12/06/2021,0451,N304DU,LGA,08:53,08:46,158,149,-7,08:36,10,0,0,0,0,0
DL,12/06/2021,0499,N308DU,LGA,14:38,14:44,159,168,6,14:25,19,0,0,0,0,0
DL,12/06/2021,0546,N303DU,LGA,18:59,20:40,164,168,101,20:22,18,0,0,4,0,97
DL,12/06/2021,0556,N308DU,LGA,07:40,07:48,155,166,8,07:30,18,0,0,0,0,0
DL,12/06/2021,0564,N127DU,LGA,21:57,21:56,162,157,-1,21:46,10,0,0,0,0,0
DL,12/06/2021,0743,N953AT,DTW,13:21,13:08,87,77,-13,12:55,13,0,0,0,0,0
DL,12/06/2021,0852,N139DU,SEA,13:04,13:04,234,232,0,12:39,25,0,0,0,0,0
DL,12/06/2021,0898,N113DQ,SEA,17:09,17:15,234,242,6,16:59,16,0,0,0,0,0
DL,12/06/2021,1116,N101DU,SEA,23:51,23:30,232,212,-21,23:24,6,0,0,0,0,0
DL,12/06/2021,1283,N998AT,MSP,08:02,07:52,97,90,-10,07:37,15,0,0,0,0,0
DL,12/06/2021,1374,N337DN,ATL,23:56,00:57,117,110,61,00:49,8,61,0,0,0,0
DL,12/06/2021,1397,N105DU,BOS,19:04,19:02,184,182,-2,18:49,13,0,0,0,0,0
DL,12/06/2021,1466,N369NW,ATL,16:09,16:25,119,118,16,16:17,8,0,6,0,0,10
DL,12/06/2021,1499,N940AT,DTW,16:23,16:18,84,80,-5,16:04,14,0,0,0,0,0
DL,12/06/2021,1528,N331NW,SLC,21:51,21:23,186,164,-28,21:11,12,0,0,0,0,0
DL,12/06/2021,1666,N347NW,ATL,19:48,19:56,123,132,8,19:43,13,0,0,0,0,0
DL,12/06/2021,1725,N317US,ATL,11:01,10:59,121,123,-2,10:48,11,0,0,0,0,0
DL,12/06/2021,2296,N929AT,DTW,21:22,21:14,87,68,-8,21:06,8,0,0,0,0,0
DL,12/06/2021,2413,N121DU,BOS,12:26,12:06,176,168,-20,11:49,17,0,0,0,0,0
DL,12/06/2021,2428,N351NW,SLC,17:54,18:57,189,189,63,18:29,28,1,0,0,0,62
DL,12/06/2021,2437,N354NW,SLC,12:37,12:09,207,178,-28,11:53,16,0,0,0,0,0
DL,12/06/2021,2451,N110DX,ATL,21:47,21:56,113,108,9,21:47,9,0,0,0,0,0
DL,12/06/2021,2474,N951AT,DTW,09:25,09:02,95,77,-23,08:46,16,0,0,0,0,0
DL,12/06/2021,2515,N919AT,MSP,14:44,14:32,91,80,-12,14:20,12,0,0,0,0,0
DL,12/06/2021,2571,N978AT,MSP,22:05,21:43,95,74,-22,21:33,10,0,0,0,0,0
DL,12/06/2021,2582,N998AT,MSP,19:40,20:13,98,91,33,19:56,17,33,0,0,0,0
DL,12/06/2021,2603,N953AT,DTW,18:33,19:03,89,124,30,18:53,10,0,0,30,0,0
DL,12/06/2021,2605,N978AT,MSP,17:00,16:55,95,94,-5,16:35,20,0,0,0,0,0
DL,12/06/2021,2822,N349NB,ATL,08:33,08:34,123,116,1,08:25,9,0,0,0,0,0
DL,12/06/2021,2864,N372NW,ATL,13:16,13:22,116,117,6,13:15,7,0,0,0,0,0
DL,12/06/2021,2951,N978AT,MSP,12:00,11:51,92,85,-9,11:36,15,0,0,0,0,0
DL,12/06/2021,2953,N302DU,MSP,09:11,08:40,101,75,-31,08:32,8,0,0,0,0,0
DL,12/07/2021,0317,N302DU,LGA,11:59,11:45,169,156,-14,11:34,11,0,0,0,0,0
DL,12/07/2021,0356,N301DU,LGA,15:48,15:49,154,159,1,15:37,12,0,0,0,0,0
DL,12/07/2021,0377,N308DU,LGA,13:41,13:40,164,164,-1,13:25,15,0,0,0,0,0
DL,12/07/2021,0382,N308DU,LGA,20:44,20:28,165,152,-16,20:18,10,0,0,0,0,0
DL,12/07/2021,0404,N303DU,LGA,17:39,17:30,160,160,-9,17:21,9,0,0,0,0,0
DL,12/07/2021,0451,N301DU,LGA,08:53,08:42,158,150,-11,08:31,11,0,0,0,0,0
DL,12/07/2021,0499,N304DU,LGA,14:38,14:29,159,157,-9,14:18,11,0,0,0,0,0
DL,12/07/2021,0546,N302DU,LGA,18:59,18:56,164,160,-3,18:36,20,0,0,0,0,0
DL,12/07/2021,0556,N307DU,LGA,07:40,07:38,155,161,-2,07:24,14,0,0,0,0,0
DL,12/07/2021,0564,N101DU,LGA,21:57,22:14,162,165,17,22:03,11,14,0,3,0,0
DL,12/07/2021,0743,N953AT,DTW,13:21,14:10,87,90,49,13:59,11,46,0,3,0,0
DL,12/07/2021,0852,N113DQ,SEA,13:04,13:19,234,236,15,13:09,10,13,0,2,0,0
DL,12/07/2021,1116,N128DU,SEA,23:51,23:36,232,222,-15,23:27,9,0,0,0,0,0
DL,12/07/2021,1283,N998AT,MSP,08:02,08:43,97,146,41,08:33,10,0,0,41,0,0
DL,12/07/2021,1374,N327DN,ATL,23:56,23:58,117,118,2,23:49,9,0,0,0,0,0
DL,12/07/2021,1397,N123DQ,BOS,19:04,19:04,184,190,0,18:49,15,0,0,0,0,0
DL,12/07/2021,1466,N331NW,ATL,16:09,16:22,119,123,13,16:15,7,0,0,0,0,0
DL,12/07/2021,1499,N921AT,DTW,16:23,16:09,84,72,-14,15:59,10,0,0,0,0,0
DL,12/07/2021,1528,N347NW,SLC,21:51,21:33,186,174,-18,21:23,10,0,0,0,0,0
DL,12/07/2021,1725,N352NW,ATL,11:01,11:00,121,123,-1,10:53,7,0,0,0,0,0
DL,12/07/2021,2296,N982AT,DTW,21:22,21:04,87,73,-18,20:53,11,0,0,0,0,0
DL,12/07/2021,2358,N378NW,ATL,19:04,19:02,125,128,-2,18:44,18,0,0,0,0,0
DL,12/07/2021,2413,N111NG,BOS,12:26,12:20,176,176,-6,12:09,11,0,0,0,0,0
DL,12/07/2021,2437,N351NW,SLC,12:37,12:06,207,184,-31,11:53,13,0,0,0,0,0
DL,12/07/2021,2445,N354NW,SLC,17:54,17:41,189,176,-13,17:29,12,0,0,0,0,0
DL,12/07/2021,2451,N128DN,ATL,21:47,21:41,113,110,-6,21:27,14,0,0,0,0,0
DL,12/07/2021,2474,N974AT,DTW,09:25,09:16,95,81,-9,08:53,23,0,0,0,0,0
DL,12/07/2021,2515,N978AT,MSP,14:44,15:18,91,123,34,15:07,11,0,0,34,0,0
DL,12/07/2021,2571,N929AT,MSP,22:05,21:41,95,76,-24,21:29,12,0,0,0,0,0
DL,12/07/2021,2582,N978AT,MSP,19:40,20:06,98,109,26,19:55,11,0,0,11,0,15
DL,12/07/2021,2603,N953AT,DTW,18:33,18:16,89,76,-17,18:00,16,0,0,0,0,0
DL,12/07/2021,2605,N929AT,MSP,17:00,17:13,95,102,13,17:01,12,0,0,0,0,0
DL,12/07/2021,2822,N354NB,ATL,08:33,08:16,123,113,-17,08:08,8,0,0,0,0,0
DL,12/07/2021,2864,N343NW,ATL,13:16,13:10,116,109,-6,13:00,10,0,0,0,0,0
DL,12/07/2021,2951,N929AT,MSP,12:00,12:15,92,106,15,12:04,11,0,0,15,0,0
DL,12/07/2021,2953,N306DU,MSP,09:11,09:27,101,120,16,09:09,18,0,0,16,0,0
DL,12/08/2021,0317,N304DU,LGA,11:59,11:49,169,163,-10,11:39,10,0,0,0,0,0
DL,12/08/2021,0356,N307DU,LGA,15:48,15:45,154,156,-3,15:33,12,0,0,0,0,0
DL,12/08/2021,0377,N301DU,LGA,13:41,13:23,164,148,-18,13:14,9,0,0,0,0,0
DL,12/08/2021,0382,N301DU,LGA,20:44,20:39,165,162,-5,20:29,10,0,0,0,0,0
DL,12/08/2021,0404,N303DU,LGA,17:39,18:01,160,170,22,17:34,27,0,0,10,0,12
DL,12/08/2021,0451,N306DU,LGA,08:53,08:50,158,160,-3,08:40,10,0,0,0,0,0
DL,12/08/2021,0499,N302DU,LGA,14:38,14:22,159,146,-16,14:10,12,0,0,0,0,0
DL,12/08/2021,0546,N304DU,LGA,18:59,19:08,164,180,9,18:39,29,0,0,0,0,0
DL,12/08/2021,0556,N302DU,LGA,07:40,07:46,155,164,6,07:33,13,0,0,0,0,0
DL,12/08/2021,0564,N128DU,LGA,21:57,22:06,162,174,9,21:56,10,0,0,0,0,0
DL,12/08/2021,0743,N990AT,DTW,13:21,13:06,87,76,-15,12:55,11,0,0,0,0,0
DL,12/08/2021,0852,N131DU,SEA,13:04,12:34,234,209,-30,12:25,9,0,0,0,0,0
DL,12/08/2021,1116,N133DU,SEA,23:51,23:33,232,225,-18,23:18,15,0,0,0,0,0
DL,12/08/2021,1283,N998AT,MSP,08:02,08:01,97,99,-1,07:51,10,0,0,0,0,0
DL,12/08/2021,1374,N360DN,ATL,23:56,00:04,117,129,8,23:53,11,0,0,0,0,0
DL,12/08/2021,1397,N123DQ,BOS,19:04,18:36,184,164,-28,18:17,19,0,0,0,0,0
DL,12/08/2021,1466,N355NW,ATL,16:09,17:11,119,129,62,17:01,10,52,0,10,0,0
DL,12/08/2021,1499,N953AT,DTW,16:23,16:14,84,77,-9,16:05,9,0,0,0,0,0
DL,12/08/2021,1528,N378NW,SLC,21:51,21:25,186,163,-26,21:16,9,0,0,0,0,0
DL,12/08/2021,1725,N309US,ATL,11:01,11:23,121,129,22,11:10,13,2,0,8,0,12
DL,12/08/2021,2296,N943AT,DTW,21:22,21:03,87,69,-19,20:56,7,0,0,0,0,0
DL,12/08/2021,2358,N364NW,ATL,19:04,19:34,125,148,30,19:00,34,7,0,23,0,0
DL,12/08/2021,2413,N106DU,BOS,12:26,12:04,176,159,-22,11:54,10,0,0,0,0,0
DL,12/08/2021,2437,N340NW,SLC,12:37,12:30,207,198,-7,12:17,13,0,0,0,0,0
DL,12/08/2021,2445,N362NW,SLC,17:54,18:28,189,206,34,17:36,52,17,0,17,0,0
DL,12/08/2021,2451,N365DN,ATL,21:47,21:52,113,119,5,21:44,8,0,0,0,0,0
DL,12/08/2021,2474,N944AT,DTW,09:25,09:12,95,78,-13,08:59,13,0,0,0,0,0
DL,12/08/2021,2515,N982AT,MSP,14:44,14:29,91,78,-15,14:16,13,0,0,0,0,0
DL,12/08/2021,2571,N363NB,MSP,22:05,22:52,95,94,47,22:15,37,15,0,0,0,32
DL,12/08/2021,2582,N998AT,MSP,19:40,19:37,98,88,-3,19:18,19,0,0,0,0,0
DL,12/08/2021,2603,N990AT,DTW,18:33,18:22,89,81,-11,18:01,21,0,0,0,0,0
DL,12/08/2021,2605,N929AT,MSP,17:00,16:45,95,83,-15,16:30,15,0,0,0,0,0
DL,12/08/2021,2822,N321NB,ATL,08:33,08:19,123,115,-14,08:10,9,0,0,0,0,0
DL,12/08/2021,2864,N356NW,ATL,13:16,13:34,116,119,18,13:24,10,15,0,3,0,0
DL,12/08/2021,2951,N929AT,MSP,12:00,11:48,92,84,-12,11:35,13,0,0,0,0,0
DL,12/08/2021,2953,N125DU,MSP,09:11,09:08,101,104,-3,08:53,15,0,0,0,0,0
DL,12/09/2021,0317,N301DU,LGA,11:59,11:55,169,168,-4,11:39,16,0,0,0,0,0
DL,12/09/2021,0356,N306DU,LGA,15:48,15:56,154,163,8,15:35,21,0,0,0,0,0
DL,12/09/2021,0377,N133DU,LGA,13:41,13:47,164,176,6,13:16,31,0,0,0,0,0
DL,12/09/2021,0382,N133DU,LGA,20:44,20:39,165,165,-5,20:20,19,0,0,0,0,0
DL,12/09/2021,0404,N303DU,LGA,17:39,17:50,160,175,11,17:16,34,0,0,0,0,0
DL,12/09/2021,0451,N306DU,LGA,08:53,08:57,158,166,4,08:39,18,0,0,0,0,0
DL,12/09/2021,0499,N304DU,LGA,14:38,15:24,159,209,46,14:22,62,0,0,46,0,0
DL,12/09/2021,0546,N301DU,LGA,18:59,18:59,164,165,0,18:37,22,0,0,0,0,0
DL,12/09/2021,0556,N304DU,LGA,07:40,07:51,155,167,11,07:32,19,0,0,0,0,0
DL,12/09/2021,0564,N307DU,LGA,21:57,22:00,162,171,3,21:41,19,0,0,0,0,0
DL,12/09/2021,0743,N944AT,DTW,13:21,13:01,87,70,-20,12:50,11,0,0,0,0,0
DL,12/09/2021,0852,N141DU,SEA,13:04,12:56,234,228,-8,12:32,24,0,0,0,0,0
DL,12/09/2021,0898,N101DU,SEA,17:09,16:40,234,213,-29,16:29,11,0,0,0,0,0
DL,12/09/2021,1116,N111NG,SEA,23:51,00:51,232,231,60,00:45,6,60,0,0,0,0
DL,12/09/2021,1283,N998AT,MSP,08:02,07:44,97,81,-18,07:31,13,0,0,0,0,0
DL,12/09/2021,1374,N336DX,ATL,23:56,23:56,117,110,0,23:50,6,0,0,0,0,0
DL,12/09/2021,1397,N123DQ,BOS,19:04,19:01,184,183,-3,18:45,16,0,0,0,0,0
DL,12/09/2021,1466,N349NW,ATL,16:09,16:42,119,152,33,16:35,7,0,0,33,0,0
DL,12/09/2021,1499,N990AT,DTW,16:23,16:12,84,77,-11,16:01,11,0,0,0,0,0
DL,12/09/2021,1528,N354NW,SLC,21:51,21:49,186,189,-2,21:36,13,0,0,0,0,0
DL,12/09/2021,1666,N357DN,ATL,19:48,20:02,123,127,14,19:52,10,0,0,0,0,0
DL,12/09/2021,1725,N309US,ATL,11:01,14:51,121,154,230,14:15,36,147,50,33,0,0
DL,12/09/2021,2296,N949AT,DTW,21:22,21:55,87,76,33,21:45,10,33,0,0,0,0
DL,12/09/2021,2413,N109DU,BOS,12:26,13:05,176,190,39,12:38,27,0,25,14,0,0
DL,12/09/2021,2428,N362NW,SLC,17:54,18:08,189,205,14,17:54,14,0,0,0,0,0
DL,12/09/2021,2437,N377NW,SLC,12:37,12:17,207,180,-20,12:03,14,0,0,0,0,0
DL,12/09/2021,2451,N302DN,ATL,21:47,21:53,113,119,6,21:39,14,0,0,0,0,0
DL,12/09/2021,2474,N978AT,DTW,09:25,09:10,95,83,-15,08:55,15,0,0,0,0,0
DL,12/09/2021,2515,N943AT,MSP,14:44,14:44,91,93,0,14:16,28,0,0,0,0,0
DL,12/09/2021,2571,N993AT,MSP,22:05,22:04,95,88,-1,21:53,11,0,0,0,0,0
DL,12/09/2021,2582,N943AT,MSP,19:40,19:25,98,83,-15,19:13,12,0,0,0,0,0
DL,12/09/2021,2603,N944AT,DTW,18:33,18:12,89,72,-21,17:59,13,0,0,0,0,0
DL,12/09/2021,2605,N363NB,MSP,17:00,16:58,95,97,-2,16:42,16,0,0,0,0,0
DL,12/09/2021,2822,N338NB,ATL,08:33,08:31,123,126,-2,08:14,17,0,0,0,0,0
DL,12/09/2021,2864,N364NW,ATL,13:16,14:00,116,134,44,13:32,28,3,0,18,0,23
DL,12/09/2021,2951,N319NB,MSP,12:00,11:38,92,74,-22,11:30,8,0,0,0,0,0
DL,12/09/2021,2953,N3756,MSP,09:11,10:25,101,91,74,10:19,6,74,0,0,0,0
DL,12/10/2021,0317,N306DU,LGA,11:59,11:51,169,164,-8,11:38,13,0,0,0,0,0
DL,12/10/2021,0356,N301DU,LGA,15:48,15:54,154,162,6,15:40,14,0,0,0,0,0
DL,12/10/2021,0377,N304DU,LGA,13:41,13:27,164,156,-14,13:11,16,0,0,0,0,0
DL,12/10/2021,0382,N304DU,LGA,20:44,20:42,165,163,-2,20:25,17,0,0,0,0,0
DL,12/10/2021,0404,N308DU,LGA,17:39,17:41,160,165,2,17:24,17,0,0,0,0,0
DL,12/10/2021,0451,N301DU,LGA,08:53,09:08,158,173,15,08:54,14,0,0,15,0,0
DL,12/10/2021,0499,N303DU,LGA,14:38,14:40,159,164,2,14:25,15,0,0,0,0,0
DL,12/10/2021,0546,N306DU,LGA,18:59,18:54,164,166,-5,18:34,20,0,0,0,0,0
DL,12/10/2021,0556,N303DU,LGA,07:40,07:41,155,159,1,07:27,14,0,0,0,0,0
DL,12/10/2021,0564,N111NG,LGA,21:57,21:52,162,159,-5,21:42,10,0,0,0,0,0
DL,12/10/2021,0852,N139DU,SEA,13:04,13:01,234,234,-3,12:50,11,0,0,0,0,0
DL,12/10/2021,0898,N126DU,SEA,17:09,16:58,234,229,-11,16:43,15,0,0,0,0,0
DL,12/10/2021,1116,N105DU,SEA,23:51,23:43,232,225,-8,23:35,8,0,0,0,0,0
DL,12/10/2021,1283,N943AT,MSP,08:02,07:40,97,76,-22,07:31,9,0,0,0,0,0
DL,12/10/2021,1374,N378DN,ATL,23:56,00:12,117,132,16,24:00,12,0,0,16,0,0
DL,12/10/2021,1397,N136DQ,BOS,19:04,19:08,184,187,4,18:44,24,0,0,0,0,0
DL,12/10/2021,1466,N352NW,ATL,16:09,17:16,119,144,67,17:01,15,42,0,25,0,0
DL,12/10/2021,1499,N893AT,DTW,16:23,16:36,84,85,13,16:22,14,0,0,0,0,0
DL,12/10/2021,1528,N370NW,SLC,21:51,23:45,186,196,114,23:38,7,104,0,10,0,0
DL,12/10/2021,1666,N355NW,ATL,19:48,19:47,123,121,-1,19:28,19,0,0,0,0,0
DL,12/10/2021,1725,N352NW,ATL,11:01,11:15,121,135,14,11:01,14,0,0,0,0,0
DL,12/10/2021,2296,N919AT,DTW,21:22,21:46,87,95,24,21:27,19,5,0,8,0,11
DL,12/10/2021,2413,N124DU,BOS,12:26,12:36,176,166,10,12:27,9,0,0,0,0,0
